timestamp,value,source_table,source_db
20250924T005516,24.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T005540,24.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T005605,24.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T005630,24.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T005655,24.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T005720,24.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T005744,24.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T005809,24.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T005834,24.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T005859,24.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T005924,24.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T005948,24.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T010013,24.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T010038,24.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T172322,24.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T173152,24.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T173217,24.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T173241,24.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T173306,24.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T173331,24.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T173356,24.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T173420,24.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T173445,24.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T173509,24.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T173534,24.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T173559,24.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T173623,24.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T173648,24.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T173713,24.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T173738,24.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T173803,24.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T173828,24.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T173852,24.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T173917,24.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T173942,24.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T174007,24.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T174031,24.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T174056,24.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T174121,24.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T174145,24.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T174210,24.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T174235,24.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T174259,24.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T174324,24.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T174348,24.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T174413,24.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T174438,24.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T174503,24.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T174528,24.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T174552,24.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T174617,24.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T174641,24.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T174706,24.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T174731,24.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T174755,24.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T174820,24.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T174845,24.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T174909,24.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T174934,24.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T174959,24.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T175023,24.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T175048,24.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T175113,24.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T175137,24.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T175202,24.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T175227,24.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T175251,24.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T175316,24.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T175340,24.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T175405,24.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T175430,24.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T175454,24.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T175519,24.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T175544,24.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T175609,24.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T175634,24.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T175658,24.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T175723,24.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T175748,24.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T175813,24.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T175837,24.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T175902,24.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T175927,24.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T175952,24.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T180017,24.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T180041,24.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T180106,24.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T180131,24.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T180155,24.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T180220,24.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T180245,24.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T180310,24.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T180335,24.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T180400,24.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T180424,24.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T180449,24.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T180514,24.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T180538,24.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T180603,24.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T180628,24.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T180653,24.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T180718,24.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T180743,24.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T180807,24.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T180832,24.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T180856,24.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T180921,24.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T180946,24.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T181010,24.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T181035,24.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T181100,24.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T181124,24.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T181149,24.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T181213,24.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T181238,24.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T181303,24.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T181327,24.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T181352,24.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T181417,24.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T181441,24.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T181506,24.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T181530,24.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T181555,24.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T181620,24.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T181645,24.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T181709,24.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T181734,24.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T181759,24.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T181824,24.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T181849,24.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T181913,23.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T181938,23.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T182003,23.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T182028,23.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T182052,23.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T182117,23.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T182142,23.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T182206,23.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T182231,23.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T182255,23.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T182321,23.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T182345,23.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T182410,23.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T182434,23.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T182459,23.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T182523,23.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T182548,23.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T182613,23.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T182638,23.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T182702,23.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T182727,23.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T182749,23.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T182814,23.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T182839,23.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T182904,23.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T182929,23.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T182954,23.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T183018,23.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T183043,23.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T183108,23.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T183132,23.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T183157,23.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T183221,23.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T183246,23.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
20250924T183310,23.0,cnt:Temperature,/home/parks/tinyIoT/source/server/data.db
