timestamp,value,source_table,source_db
20250924T175947,68.0,cnt:Humidity,/home/parks/tinyIoT/source/server/data.db
20250924T180012,68.0,cnt:Humidity,/home/parks/tinyIoT/source/server/data.db
20250924T180036,68.0,cnt:Humidity,/home/parks/tinyIoT/source/server/data.db
20250924T180101,68.0,cnt:Humidity,/home/parks/tinyIoT/source/server/data.db
20250924T180126,68.0,cnt:Humidity,/home/parks/tinyIoT/source/server/data.db
20250924T180150,68.0,cnt:Humidity,/home/parks/tinyIoT/source/server/data.db
20250924T180215,68.0,cnt:Humidity,/home/parks/tinyIoT/source/server/data.db
20250924T180240,68.0,cnt:Humidity,/home/parks/tinyIoT/source/server/data.db
20250924T180305,68.0,cnt:Humidity,/home/parks/tinyIoT/source/server/data.db
20250924T180330,69.0,cnt:Humidity,/home/parks/tinyIoT/source/server/data.db
20250924T180355,68.0,cnt:Humidity,/home/parks/tinyIoT/source/server/data.db
20250924T180419,68.0,cnt:Humidity,/home/parks/tinyIoT/source/server/data.db
20250924T180444,68.0,cnt:Humidity,/home/parks/tinyIoT/source/server/data.db
20250924T180509,68.0,cnt:Humidity,/home/parks/tinyIoT/source/server/data.db
20250924T180534,68.0,cnt:Humidity,/home/parks/tinyIoT/source/server/data.db
20250924T180558,68.0,cnt:Humidity,/home/parks/tinyIoT/source/server/data.db
20250924T180623,68.0,cnt:Humidity,/home/parks/tinyIoT/source/server/data.db
20250924T180648,68.0,cnt:Humidity,/home/parks/tinyIoT/source/server/data.db
20250924T180713,68.0,cnt:Humidity,/home/parks/tinyIoT/source/server/data.db
20250924T180738,69.0,cnt:Humidity,/home/parks/tinyIoT/source/server/data.db
20250924T180802,68.0,cnt:Humidity,/home/parks/tinyIoT/source/server/data.db
20250924T180827,68.0,cnt:Humidity,/home/parks/tinyIoT/source/server/data.db
20250924T180851,68.0,cnt:Humidity,/home/parks/tinyIoT/source/server/data.db
20250924T180916,68.0,cnt:Humidity,/home/parks/tinyIoT/source/server/data.db
20250924T180940,68.0,cnt:Humidity,/home/parks/tinyIoT/source/server/data.db
20250924T181005,69.0,cnt:Humidity,/home/parks/tinyIoT/source/server/data.db
20250924T181030,68.0,cnt:Humidity,/home/parks/tinyIoT/source/server/data.db
20250924T181055,68.0,cnt:Humidity,/home/parks/tinyIoT/source/server/data.db
20250924T181119,68.0,cnt:Humidity,/home/parks/tinyIoT/source/server/data.db
20250924T181144,68.0,cnt:Humidity,/home/parks/tinyIoT/source/server/data.db
20250924T181208,68.0,cnt:Humidity,/home/parks/tinyIoT/source/server/data.db
20250924T181233,68.0,cnt:Humidity,/home/parks/tinyIoT/source/server/data.db
20250924T181258,67.0,cnt:Humidity,/home/parks/tinyIoT/source/server/data.db
